IRIS;LIBIRIS;COM;LIBCOM;REG;DEP;ARR;CV;ZE1990;NBMEN06;RFMQ106;RFMQ206;RFMQ306;RFMIQ06;RFMD106;RFMD206;RFMD306;RFMD406;RFMD606;RFMD706;RFMD806;RFMD906;RFMRD06;RFMET06;RFMMO06;RFMGI06
950630107;VAL SUD;95063;Bezons;11;95;951;9504;1132;736;16876;26354;43068;26192;11865;15588;18179;21949;31111;38584;47344;58486;4.9;26455.09;32789.04;0.3720
950630108;CHENE OUEST;95063;Bezons;11;95;951;9504;1132;1017;20253;32574;49211;28958;14364;18514;22432;27312;37916;45709;52941;63539;4.4;22167.53;36664.43;0.3194
950630109;CHENE EST;95063;Bezons;11;95;951;9504;1132;865;17652;28055;41843;24191;10492;15336;19500;23108;33256;38871;45298;56672;5.4;20938.07;31720.43;0.3412
950630110;CENTRE;95063;Bezons;11;95;951;9504;1132;1276;15770;24505;38474;22704;9987;14167;17099;20451;29095;34607;42207;52451;5.3;20245.63;28978.39;0.3560
950630111;NOUVEAU BEZONS;95063;Bezons;11;95;951;9504;1132;1162;18169;29583;46257;28088;11496;16064;19971;24227;35724;42072;51547;63553;5.5;23612.26;34665.71;0.3574
950910101;VILLAGE;95091;Bouffémont;11;95;952;9506;1137;617;25566;40557;60137;34571;15988;23237;29031;35197;48035;55236;65920;83990;5.3;45205.83;48898.26;0.3592
950910102;TRAIT D'UNION;95091;Bouffémont;11;95;952;9506;1137;634;34133;47182;62196;28063;23955;31096;37083;41589;51926;58452;66569;86139;3.6;28047.24;51936.46;0.2776
950910103;HAUTS CHAMPS;95091;Bouffémont;11;95;952;9506;1137;654;17227;27236;40387;23160;11762;15641;19032;22163;31756;36818;44955;57975;4.9;20400.71;31256.71;0.3387
951270101;CLAIRIERES-CHATEAUX-ZONE AGRICOLE;95127;Cergy;11;95;953;9596;1138;546;16083;30139;47664;31581;7003;13314;17808;22765;36906;43284;54364;72037;10.3;29721.62;36247.04;0.4160
951270102;TOULEUSES-BOCAGES;95127;Cergy;11;95;953;9596;1138;831;15700;27365;44936;29236;9241;14146;18309;22416;33954;41008;48464;60556;6.6;25837.91;33213.47;0.3810
951270103;PLANTS-IUFM;95127;Cergy;11;95;953;9596;1138;533;17393;27100;39604;22211;12772;15824;19443;22733;31845;37071;42011;54611;4.3;18471.12;30543.47;0.3164
951270104;PREFECTURE;95127;Cergy;11;95;953;9596;1138;1046;15883;24866;37256;21373;8306;13577;17756;20895;28788;34033;41114;51162;6.2;19692.53;28235.24;0.3541
951270105;CHEMIN DUPUIS-PARADIS;95127;Cergy;11;95;953;9596;1138;862;22380;35279;52108;29728;12304;20379;24811;29973;42023;48747;55796;69274;5.6;25331.71;39764.07;0.3342
951270106;PORT HAM-VILLAGE;95127;Cergy;11;95;953;9596;1138;1322;22831;38327;63510;40679;13870;20049;25134;31518;47673;57998;71042;95556;6.9;48071.99;50104.39;0.4117
951270107;CROIX PETIT-CHENES D'OR;95127;Cergy;11;95;953;9596;1138;282;12577;22965;40298;27721;6205;10988;14946;17837;30674;35545;45756;55798;9.0;20097.34;28129.30;0.3976
951270109;CITE ARTISANALE-CHAUFFOURS;95127;Cergy;11;95;953;9596;1138;;;;;;;;;;;;;;;;;
951270110;RESTE DES CHENES-LE PONCEAU;95127;Cergy;11;95;953;9596;1138;906;16961;27425;41153;24192;9171;15378;18941;22692;32094;37864;44841;57286;6.2;25341.90;31962.35;0.3678
951270111;LES LINANDES;95127;Cergy;11;95;953;9596;1138;906;15235;22704;35385;20150;8038;13027;16687;19544;27578;32390;39076;48053;6.0;16351.40;26240.70;0.3413
951270112;JUSTICE-HEURUELLES;95127;Cergy;11;95;953;9596;1138;896;17604;26987;40109;22506;10996;15933;19203;22479;32267;37335;43581;53704;4.9;17806.80;30223.14;0.3237
951270113;LA SEBILLE;95127;Cergy;11;95;953;9596;1138;671;20432;34146;49834;29402;12650;18080;23307;27790;39825;45442;54497;69180;5.5;24225.68;37797.39;0.3454
951270114;LES TERRASSES-AXE MAjEUR-LAUTERNE;95127;Cergy;11;95;953;9596;1138;1330;19195;28289;41879;22684;12645;17096;20719;24086;32911;38673;45784;56318;4.5;19363.47;32138.55;0.3194
951270115;LES GENOTTES;95127;Cergy;11;95;953;9596;1138;535;16123;23155;36184;20061;9225;14468;17368;19738;28374;33409;38817;47474;5.1;16322.99;26964.79;0.3290
951270116;VERGER-BELLE EPINE;95127;Cergy;11;95;953;9596;1138;609;16910;27445;42817;25907;8729;14530;18544;22512;31299;37897;47875;61449;7.0;21368.74;31564.44;0.3668
951270117;PETIT ALBI;95127;Cergy;11;95;953;9596;1138;;;;;;;;;;;;;;;;;
951270118;BASTIDE-HORLOGE;95127;Cergy;11;95;953;9596;1138;911;13518;20551;31428;17910;6449;11496;14931;17568;24445;28917;33790;41730;6.5;14685.04;23271.93;0.3448
951270119;PARC SAINT-CHRISTOPHE;95127;Cergy;11;95;953;9596;1138;69;21393;33530;52081;30688;;;;;;;;;;;;
951270120;CHAT PERCHE NORD;95127;Cergy;11;95;953;9596;1138;691;14326;21217;33006;18680;7505;13057;15676;18148;24938;30120;35884;45725;6.1;17383.87;25057.73;0.3512
951270121;CHAT PERCHE SUD;95127;Cergy;11;95;953;9596;1138;506;18628;29120;41986;23358;6943;16141;20746;25170;33948;38969;46801;57308;8.3;19247.93;31685.69;0.3384
951270122;LE GROS CAILLOU;95127;Cergy;11;95;953;9596;1138;521;20072;30528;44214;24142;13605;17950;21690;25833;36475;40956;48190;61655;4.5;20851.59;34538.68;0.3173
951270123;LE TERROIR;95127;Cergy;11;95;953;9596;1138;484;18636;27858;38757;20122;12683;17139;20373;24250;32641;36416;41760;52520;4.1;17063.64;30502.30;0.3048
951270125;ENCLOS-BOIS LAPELOTE;95127;Cergy;11;95;953;9596;1138;465;21689;35221;51753;30064;13931;19505;24565;30360;40466;47642;56770;72680;5.2;31156.57;40427.12;0.3423
951270127;LE BONTEMPS;95127;Cergy;11;95;953;9596;1138;726;20302;31851;43822;23520;14378;18232;22119;26540;36511;41633;46639;53915;3.7;17742.34;32992.40;0.2799
951270130;LE POINT DU JOUR-CENTRE GARE;95127;Cergy;11;95;953;9596;1138;2838;18141;25475;36976;18835;11885;16488;19598;22476;29611;34306;40099;48001;4.0;17833.06;28728.55;0.3023
951270132;LE HAZAY-LES ESSARTS;95127;Cergy;11;95;953;9596;1138;835;29442;46672;65099;35657;18616;25623;32465;40358;53854;60798;71842;85585;4.6;31048.64;50820.15;0.3122
951760101;HAUT ET CENTRE;95176;Cormeilles-en-Parisis;11;95;951;9505;1132;1499;20754;33170;51248;30494;13924;18151;22914;27394;39723;47187;58431;76470;5.5;32924.92;40960.64;0.3749
951760102;EMY LES PRES;95176;Cormeilles-en-Parisis;11;95;951;9505;1132;1282;18872;34719;54924;36052;10387;15930;21223;26755;41700;50744;60865;74126;7.1;28317.09;39867.14;0.3797
951760103;CARRIERE-BOIS ROCHEFORT;95176;Cormeilles-en-Parisis;11;95;951;9505;1132;1073;25092;42409;58629;33537;16351;22081;29185;36629;48463;54890;63265;75977;4.6;26995.49;45363.73;0.3125
951760104;LES CHAMPS GUILLAUME;95176;Cormeilles-en-Parisis;11;95;951;9505;1132;1466;25416;42119;59259;33843;15790;22453;28749;34745;48031;54551;64055;77435;4.9;28869.32;45393.55;0.3233
951760105;ALSACE LORRAINE;95176;Cormeilles-en-Parisis;11;95;951;9505;1132;1493;24184;38872;59393;35209;15728;21532;26992;33322;46717;55466;65102;84012;5.3;30510.01;45611.77;0.3450
951760106;VAL D'OR;95176;Cormeilles-en-Parisis;11;95;951;9505;1132;1111;26333;44026;65427;39094;17144;23534;29999;37240;52117;60189;72090;89578;5.2;50699.49;52866.00;0.3706
951970101;CENTRE-COTE;95197;Deuil-la-Barre;11;95;952;9509;1132;1438;21143;36205;57624;36481;12377;18611;23912;29759;43854;52504;63759;81960;6.6;42237.95;44757.42;0.3966
951970102;LAC MARCHAIS-BLANCPORT;95197;Deuil-la-Barre;11;95;952;9509;1132;859;26364;42100;61202;34838;17597;23780;29596;35362;49443;57239;67085;82264;4.7;29891.94;47249.89;0.3250
951970103;DEUIL-MONTMAGNY;95197;Deuil-la-Barre;11;95;952;9509;1132;851;20734;34598;52398;31664;13795;18945;22827;28458;41248;47143;58327;74291;5.4;27552.42;40117.67;0.3454
951970104;MORTEFONTAINES;95197;Deuil-la-Barre;11;95;952;9509;1132;998;18182;29496;45661;27479;12891;16703;20173;24387;34535;41243;49884;65479;5.1;23027.67;34726.26;0.3456
951970105;LE MOUTIER;95197;Deuil-la-Barre;11;95;952;9509;1132;899;18595;27865;44691;26096;12615;17002;20649;23587;33992;40211;49084;62691;5.0;25640.51;34653.18;0.3540
951970106;GALATHEE;95197;Deuil-la-Barre;11;95;952;9509;1132;761;20177;32256;45646;25469;13019;18059;22270;27333;36629;42495;49185;63384;4.9;21686.62;35443.02;0.3238
951970107;GALATHEE CENTRE;95197;Deuil-la-Barre;11;95;952;9509;1132;635;17157;25466;37144;19987;10403;15121;18951;22249;29293;34928;40078;52067;5.0;17629.15;28820.37;0.3209
951970108;BARRE-ORMESSON;95197;Deuil-la-Barre;11;95;952;9509;1132;1162;18628;31471;49826;31198;11074;16645;21050;25166;38534;45557;54419;68460;6.2;24772.62;36515.88;0.3600
951970109;LES PRESLES;95197;Deuil-la-Barre;11;95;952;9509;1132;880;24864;40910;59681;34817;15664;22201;27587;33430;47198;55585;66243;84674;5.4;39430.26;48761.83;0.3727
951990101;LE LYCEE;95199;Domont;11;95;952;9506;1137;834;22136;32085;46598;24462;15091;20430;23456;27559;37350;43388;50522;61006;4.0;21242.22;36433.98;0.3030
951990102;LE MARCHE;95199;Domont;11;95;952;9506;1137;673;17942;28152;43783;25841;12328;16313;19353;23670;33554;39657;47426;61340;5.0;21791.24;33250.49;0.3434
951990103;VIEUX VILLAGE;95199;Domont;11;95;952;9506;1137;880;23122;35790;51601;28479;15486;20762;24565;29812;41533;48080;56377;67735;4.4;27294.92;40282.51;0.3234
951990104;LES COQUELICOTS;95199;Domont;11;95;952;9506;1137;829;19209;30083;45725;26516;12842;17268;21098;24540;35205;42051;49147;60956;4.7;24575.27;35026.06;0.3447
951990105;BAS DOMONT;95199;Domont;11;95;952;9506;1137;840;22227;35584;52817;30590;14353;19708;25001;30127;41583;47868;56338;67838;4.7;25855.14;39967.91;0.3268
951990106;HAUT DOMONT-PLAINE DES CERCELETS;95199;Domont;11;95;952;9506;1137;743;29377;43018;59996;30619;18082;25731;32400;37605;48837;55847;65817;82690;4.6;28907.73;48083.19;0.3107
951990107;QUARTIER D'OMBREVAL;95199;Domont;11;95;952;9506;1137;798;24031;37430;57069;33038;15403;20840;26495;31521;44776;51758;63047;78551;5.1;32705.11;44706.80;0.3545
952030101;LES CALLAIS;95203;Eaubonne;11;95;953;9507;1132;855;24805;39356;62966;38161;16599;22292;27587;34461;48104;57863;70737;88007;5.3;35464.27;48943.82;0.3589
952030102;L'ALLIANCE;95203;Eaubonne;11;95;953;9507;1132;771;28878;42208;57161;28283;18606;25171;31738;37450;48649;53825;63452;76851;4.1;28009.54;46911.59;0.3003
952030103;LE PARC DU CHATEAU;95203;Eaubonne;11;95;953;9507;1132;752;24272;39084;57239;32967;16338;21741;26445;32891;46725;54044;62223;81412;5.0;30843.81;45124.38;0.3371
952030104;LES ROBINETTES;95203;Eaubonne;11;95;953;9507;1132;700;29095;47201;71977;42882;17358;24717;32664;40184;54677;64223;76228;100880;5.8;40502.13;55386.76;0.3582
952030105;LA CERISAIE;95203;Eaubonne;11;95;953;9507;1132;749;28370;46011;67123;38753;18273;25809;31086;37972;53307;62187;73441;92141;5.0;34160.55;52062.38;0.3351
952030106;L'ORANGERIE-CENTRE VILLE;95203;Eaubonne;11;95;953;9507;1132;1088;18857;29644;44866;26009;11898;16389;21237;25243;34859;40719;48960;61291;5.2;22457.76;34073.34;0.3411
952030107;LES FRANCHISES;95203;Eaubonne;11;95;953;9507;1132;1505;20290;30185;41900;21610;13438;18083;22138;26070;34184;39110;45113;54802;4.1;18177.70;32828.38;0.2948
952030108;LES DURES TERRES;95203;Eaubonne;11;95;953;9507;1132;1497;18518;26653;39238;20720;11962;16569;19871;23137;31578;36430;42795;53418;4.5;20953.84;30985.92;0.3249
952030109;LA GRILLE DOREE;95203;Eaubonne;11;95;953;9507;1132;769;25570;40693;57590;32020;17349;23034;28096;34823;46561;53174;61720;76188;4.4;30480.88;45470.74;0.3218
952030110;LE BOIS DU LUAT;95203;Eaubonne;11;95;953;9507;1132;640;24804;41913;62296;37493;15368;21285;28236;35463;49566;58547;68580;88200;5.7;35464.65;49154.58;0.3654
952050101;OUEST;95205;Ecouen;11;95;952;9508;1137;774;22911;37202;51630;28719;14494;20346;25203;30471;43071;48260;56314;70082;4.8;26293.71;40748.57;0.3245
