IRIS;LIBIRIS;COM;LIBCOM;REG;DEP;ARR;CV;ZE2010;NBMEN11;RFMQ111;RFMQ211;RFMQ311;RFMIQ11;RFMD111;RFMD211;RFMD311;RFMD411;RFMD611;RFMD711;RFMD811;RFMD911;RFMRD11;RFMET11
674822703;CANARDIERE EST SUD;67482;Strasbourg;42;67;678;6799;4205;662;12187;20240;33983;21796;3420;9967;14362;17135;24685;30196;36708;51036;14.9;26107.97
674822801;POLYGONE EST;67482;Strasbourg;42;67;678;6799;4205;567;3779;13902;25577;21798;;;;;;;;;;
674822802;POLYGONE SUD;67482;Strasbourg;42;67;678;6799;4205;668;1887;11501;19746;17859;0;120;4400;8127;14806;17578;21999;31131;;12396.34
674822804;POLYGONE OUEST;67482;Strasbourg;42;67;678;6799;4205;856;10078;18616;28330;18252;1178;8063;11819;15383;21888;25802;31502;41509;35.2;15943.93
674822901;NEUHOF NORD;67482;Strasbourg;42;67;678;6799;4205;904;1849;12347;21227;19378;0;267;5059;8880;15547;18863;24141;32186;;12917.27
674822902;NEUHOF SUD;67482;Strasbourg;42;67;678;6799;4205;867;17226;29040;44131;26905;8898;14760;19464;24017;34048;40726;48185;60194;6.8;23765.25
674823001;STOCKFELD EST;67482;Strasbourg;42;67;678;6799;4205;1043;16766;25579;39982;23216;10580;15478;18582;21591;30300;36710;44376;53820;5.1;19647.98
674823002;STOCKFELD OUEST;67482;Strasbourg;42;67;678;6799;4205;1014;21442;33240;49854;28412;12653;19318;23803;28671;38524;45938;54756;71628;5.7;38636.94
674823003;STOCKFELD NORD;67482;Strasbourg;42;67;678;6799;4205;1396;15652;24863;38826;23174;7560;13859;17277;20848;29966;35415;42441;55669;7.4;22758.59
680630101;CENTRE NORD;68063;Cernay;42;68;686;6803;4208;959;18454;27538;42319;23865;12305;16562;20393;23943;32300;39108;46795;60429;4.9;29325.74
680630102;CENTRE;68063;Cernay;42;68;686;6803;4208;834;18769;31032;48474;29705;11820;16902;21171;25835;36159;43766;54912;73535;6.2;30860.43
680630103;NORD EST;68063;Cernay;42;68;686;6803;4208;1267;18463;26689;39979;21516;12351;16753;20051;23064;31519;36536;43593;54842;4.4;21149.66
680630104;SUD EST;68063;Cernay;42;68;686;6803;4208;1124;18227;32424;47410;29184;10018;16232;21295;26328;38741;44266;51024;62216;6.2;23821.35
680630105;SUD OUEST;68063;Cernay;42;68;686;6803;4208;450;13558;21969;32733;19175;;;;;;;;;;
680660101;CENTRE NORD OUEST;68066;Colmar;42;68;682;6898;4207;1106;14031;21308;32545;18514;7623;12294;15716;18541;24800;29339;35920;50433;6.6;21849.32
680660102;CENTRE NORD EST;68066;Colmar;42;68;682;6898;4207;1491;14001;20955;32835;18834;7402;12266;15505;18062;24330;29303;37095;50391;6.8;27265.53
680660103;CENTRE SUD EST;68066;Colmar;42;68;682;6898;4207;1198;15611;24814;39021;23410;9365;14222;17337;21043;29211;35131;44328;58559;6.3;33168.30
680660104;CENTRE CENTRE;68066;Colmar;42;68;682;6898;4207;984;15222;23233;41418;26196;7712;13461;16998;20069;28602;36154;48570;67933;8.8;36225.28
680660105;CENTRE SUD OUEST;68066;Colmar;42;68;682;6898;4207;1342;14697;22023;36332;21635;7458;12579;16005;18751;27356;32883;40222;54562;7.3;196947.76
680660201;SUD OUEST;68066;Colmar;42;68;682;6898;4207;800;27171;49503;87446;60276;17698;24626;31441;39251;60940;77544;95429;151299;8.5;95198.38
680660202;SUD EST;68066;Colmar;42;68;682;6898;4207;929;22179;38080;72009;49830;14521;19433;25427;31352;47038;61796;82097;125209;8.6;82232.91
680660301;MARAICHERS;68066;Colmar;42;68;682;6898;4207;2793;22812;34148;51787;28975;16196;20852;24731;28706;40276;47440;57819;79127;4.9;33771.54
680660401;ST-ANTOINE LADHOF SUD;68066;Colmar;42;68;682;6898;4207;1495;16878;25257;39386;22508;10417;15214;18465;21672;30773;36197;42770;54662;5.2;21171.35
680660402;ST-ANTOINE LADHOF NORD;68066;Colmar;42;68;682;6898;4207;1501;16119;23883;38028;21909;9182;14447;17556;20431;28760;33823;41317;53579;5.8;27346.89
680660501;ST-LEON EST;68066;Colmar;42;68;682;6898;4207;1361;16665;23434;36226;19561;11227;15332;18117;20803;27975;33357;38924;47053;4.2;15558.86
680660502;ST-LEON OUEST;68066;Colmar;42;68;682;6898;4207;1103;14437;22515;34834;20397;7339;12547;15917;19026;26817;31385;38765;48602;6.6;25193.81
680660503;ST-LEON NORD;68066;Colmar;42;68;682;6898;4207;881;16476;25840;39448;22972;10058;15132;18082;21510;30437;35239;43008;55545;5.5;20822.95
680660601;ST-JOSEPH MITTELHARTH SUD OUEST;68066;Colmar;42;68;682;6898;4207;1035;17352;25027;37818;20466;11280;16026;18881;21943;29716;34634;42014;54609;4.8;22963.85
680660602;ST-JOSEPH MITTELHARTH SUD EST;68066;Colmar;42;68;682;6898;4207;977;15997;26151;40947;24950;8499;14448;17608;21301;31176;37256;44348;57440;6.8;28213.62
680660603;ST-JOSEPH MITTELHARTH CENTRE;68066;Colmar;42;68;682;6898;4207;1264;15408;22403;34756;19349;8333;13162;16822;19415;26428;31356;38695;50726;6.1;22161.30
680660604;ST-JOSEPH MITTELHARTH NORD;68066;Colmar;42;68;682;6898;4207;859;19136;29111;42604;23468;12585;17264;20797;24459;33293;38660;47189;63997;5.1;32410.40
680660701;ST-VINCENT DE PAUL EST;68066;Colmar;42;68;682;6898;4207;694;7917;17433;27978;20061;398;5720;9755;14243;20323;24608;31446;40326;101.3;25877.49
680660702;ST-VINCENT DE PAUL OUEST;68066;Colmar;42;68;682;6898;4207;1058;12925;22185;35255;22330;5126;10881;14951;18676;27186;32628;39229;48057;9.4;20246.17
680660801;EUROPE SUD EST;68066;Colmar;42;68;682;6898;4207;751;8269;16000;24803;16534;816;6144;9949;13094;18891;22455;27503;34202;41.9;15434.31
680660802;EUROPE SUD OUEST;68066;Colmar;42;68;682;6898;4207;1193;12853;23150;39880;27027;2419;9888;14698;18605;28669;36187;45978;59049;24.4;24761.16
680660803;EUROPE NORD OUEST;68066;Colmar;42;68;682;6898;4207;697;15743;25083;37942;22199;6406;13608;17254;20841;29638;34707;40775;50950;8.0;22378.46
680660804;EUROPE CENTRE;68066;Colmar;42;68;682;6898;4207;889;7383;15001;23495;16112;12;5249;8952;11815;17702;21179;26255;34214;2851.2;13094.75
680660805;EUROPE NORD EST;68066;Colmar;42;68;682;6898;4207;939;12344;19625;27831;15487;4556;10772;14149;16979;22141;25736;30273;38103;8.4;14127.50
680660901;STE-MARIE EST;68066;Colmar;42;68;682;6898;4207;971;17723;27240;42348;24625;10882;15868;19483;22550;32457;38381;47133;62908;5.8;30090.43
680660902;STE-MARIE OUEST;68066;Colmar;42;68;682;6898;4207;1219;16058;25574;42431;26373;9540;14921;17427;20757;31858;38522;46828;63611;6.7;27534.62
681120101;SUD EST;68112;Guebwiller;42;68;683;6808;4208;836;15774;23850;38108;22334;8928;13822;17117;20718;28562;34512;41934;52498;5.9;20930.94
681120102;CENTRE EST;68112;Guebwiller;42;68;683;6808;4208;1033;14862;21633;33759;18897;8172;13346;16040;18678;25198;30161;37131;48030;5.9;21993.12
681120103;CENTRE SUD;68112;Guebwiller;42;68;683;6808;4208;1270;14660;23592;36334;21674;7423;12882;16162;19673;28075;32848;40341;52412;7.1;26300.09
681120104;CEINTURE;68112;Guebwiller;42;68;683;6808;4208;899;20851;35629;57248;36397;13082;18769;23716;29906;42709;52008;63777;85096;6.5;59175.78
681120105;CENTRE OUEST;68112;Guebwiller;42;68;683;6808;4208;1156;14961;22303;33922;18961;7871;13115;16330;19370;25888;30488;37252;46367;5.9;17012.91
681540101;CENTRE OUEST 1;68154;Illzach;42;68;684;6831;4208;530;15537;24036;36563;21026;;;;;;;;;;
681540102;CENTRE OUEST 2;68154;Illzach;42;68;684;6831;4208;703;18164;26328;41080;22916;10996;16383;19728;22870;31762;37542;44482;57628;5.2;21537.69
681540103;SUD OUEST;68154;Illzach;42;68;684;6831;4208;1258;15881;24013;36123;20242;8666;13927;17386;20557;28412;33198;40238;51531;5.9;20153.28
681540104;SUD EST;68154;Illzach;42;68;684;6831;4208;647;15743;24749;36818;21075;7305;14402;17641;20763;28489;34395;40051;51596;7.1;18587.08
681540105;CENTRE EST;68154;Illzach;42;68;684;6831;4208;1261;17974;28314;42870;24896;11779;16351;20081;23975;33441;38956;47146;61386;5.2;27026.27
681540106;NORD OUEST;68154;Illzach;42;68;684;6831;4208;835;23039;34580;54189;31150;15703;20803;25912;29832;40570;49442;59526;77293;4.9;32380.41
681540107;NORD EST;68154;Illzach;42;68;684;6831;4208;791;23660;35927;50745;27085;16151;21389;25987;30155;40734;46860;56011;67942;4.2;28005.66
681660101;OUEST;68166;Kingersheim;42;68;684;6827;4208;;;;;;;;;;;;;;;
681660102;SUD;68166;Kingersheim;42;68;684;6827;4208;1164;20243;32269;47050;26807;12986;18437;22569;27132;36685;42837;52010;65672;5.1;25877.09
681660103;SUD EST;68166;Kingersheim;42;68;684;6827;4208;938;21246;34062;50758;29512;14437;18921;23444;28770;40669;46866;55270;67519;4.7;26477.62
681660104;CENTRE;68166;Kingersheim;42;68;684;6827;4208;863;19926;33552;50406;30480;11797;17419;22185;26616;39561;45790;55728;69390;5.9;27548.05
681660105;NORD;68166;Kingersheim;42;68;684;6827;4208;1267;21969;32841;48256;26287;15135;20088;23666;28038;38565;44538;54735;68283;4.5;23323.90
681660106;EST;68166;Kingersheim;42;68;684;6827;4208;1154;19975;29730;44880;24905;13773;18049;22230;25760;34539;41443;49253;65102;4.7;29384.29
682240101;CENTRE HISTORIQUE OUEST;68224;Mulhouse;42;68;684;6899;4208;1505;11034;20157;34204;23170;3494;8900;12883;16628;24198;30567;39606;58590;16.8;38887.22
682240102;CENTRE HISTORIQUE EST;68224;Mulhouse;42;68;684;6899;4208;1342;14420;26046;45875;31455;5931;12367;16614;20858;31765;39665;51811;74412;12.5;37234.67
682240201;FONDERIE NORD;68224;Mulhouse;42;68;684;6899;4208;1000;10254;19038;31861;21607;1735;7746;12204;15671;22609;28842;35756;46787;27.0;26250.19
682240202;FONDERIE SUD;68224;Mulhouse;42;68;684;6899;4208;1262;8598;16359;25723;17125;618;6561;10465;13793;19311;23248;29216;40655;65.8;37855.80
682240301;BRIAND FRANKLIN NORD;68224;Mulhouse;42;68;684;6899;4208;901;8829;16578;28924;20095;827;6752;10357;13795;20555;25930;33356;49080;59.3;26099.72
682240302;BRIAND FRANKLIN SUD;68224;Mulhouse;42;68;684;6899;4208;1046;6535;16098;27973;21438;0;4152;8265;12513;20058;24683;32039;45164;;22378.92
682240401;EUROPE NOUVEAU BASSIN NORD;68224;Mulhouse;42;68;684;6899;4208;1136;8968;17940;28822;19855;302;6583;10830;14308;20914;25777;32863;43079;142.6;22004.85
682240402;EUROPE NOUVEAU BASSIN CENTRE;68224;Mulhouse;42;68;684;6899;4208;1463;13010;20852;32234;19224;4953;10679;14545;17680;23890;29085;36290;48917;9.9;27182.24
682240403;EUROPE NOUVEAU BASSIN SUD;68224;Mulhouse;42;68;684;6899;4208;1106;11342;23593;41756;30414;1204;8779;14439;18575;29069;36268;47440;60348;50.1;26677.75
682240501;DROUOT BARBANEGRE NORD;68224;Mulhouse;42;68;684;6899;4208;1235;7403;14103;22232;14829;299;5702;9115;11829;16837;20037;24881;33939;113.5;13638.61
682240502;DROUOT BARBANEGRE SUD;68224;Mulhouse;42;68;684;6899;4208;1024;15497;23419;35805;20308;9322;13861;17111;20480;27725;33221;39712;50084;5.4;19277.25
682240601;NORDFELD NORD;68224;Mulhouse;42;68;684;6899;4208;1120;13771;21546;35223;21452;4819;11555;15561;18791;26471;31833;39406;51086;10.6;20621.43
682240602;NORDFELD OUEST;68224;Mulhouse;42;68;684;6899;4208;1016;15083;25986;43544;28461;6662;13000;17124;21435;31616;38795;48242;67123;10.1;36334.64
682240603;NORDFELD EST;68224;Mulhouse;42;68;684;6899;4208;1187;12096;21153;34220;22124;3334;9375;14034;17714;25019;31007;38239;54168;16.2;26222.00
682240701;REBBERG NORD;68224;Mulhouse;42;68;684;6899;4208;1473;19688;36588;67432;47744;10772;17498;22398;29059;45668;56293;80668;133287;12.4;115838.17
682240703;REBBERG SUD EST;68224;Mulhouse;42;68;684;6899;4208;785;27615;50270;98780;71165;17896;24160;31536;40182;63114;82036;120525;192858;10.8;130428.23
682240704;REBBERG SUD OUEST;68224;Mulhouse;42;68;684;6899;4208;1277;16101;26994;51932;35831;7450;13674;18061;22053;32964;44283;61965;97611;13.1;80494.34
682240801;HAUT POIRIER EST;68224;Mulhouse;42;68;684;6899;4208;1285;19031;30418;46573;27542;11693;17321;21083;25116;35387;41936;52266;65951;5.6;26333.58
682240802;HAUT POIRIER OUEST;68224;Mulhouse;42;68;684;6899;4208;756;16404;23082;32850;16447;11120;15485;17715;20472;26082;30462;35603;45693;4.1;18755.08
682240901;COTEAUX NORD OUEST;68224;Mulhouse;42;68;684;6899;4208;898;9894;16719;25669;15775;1308;7643;11816;14151;19615;23159;28740;35214;26.9;15504.58
682240902;COTEAUX NORD EST;68224;Mulhouse;42;68;684;6899;4208;744;9310;16633;25219;15909;1523;7595;11147;13906;19218;22920;27231;37865;24.9;13878.93
682240903;COTEAUX SUD OUEST;68224;Mulhouse;42;68;684;6899;4208;824;9319;17480;28057;18738;1189;7119;11324;14360;21152;25310;32059;41830;35.2;15705.22
682240904;COTEAUX SUD EST;68224;Mulhouse;42;68;684;6899;4208;498;7176;15110;24487;17311;0;4508;8460;12406;18374;21879;29734;40967;;16495.43
682241001;DORNACH OUEST;68224;Mulhouse;42;68;684;6899;4208;1228;18649;31257;50859;32210;11028;16104;20805;25889;38116;46337;58172;82598;7.5;48445.41
682241002;DORNACH EST;68224;Mulhouse;42;68;684;6899;4208;1223;16167;24589;41140;24973;8965;14397;17561;21204;29661;36789;45738;59373;6.6;25345.64
682241101;DAGUERRE SUD;68224;Mulhouse;42;68;684;6899;4208;1496;11973;20274;30747;18774;3678;9793;13803;16849;23860;28188;34764;48521;13.2;23679.92
682241102;DAGUERRE NORD;68224;Mulhouse;42;68;684;6899;4208;1023;15475;23446;35557;20082;7391;14046;16899;20046;27442;32396;39897;49864;6.7;20412.15
682241201;FONDERIE NORD;68224;Mulhouse;42;68;684;6899;4208;1414;12799;21609;33261;20462;4680;10403;14981;18310;25744;30676;36950;45338;9.7;16610.95
682241203;FONDERIE SUD;68224;Mulhouse;42;68;684;6899;4208;1005;6863;15458;25151;18288;0;4784;8989;12208;18785;22340;28869;39273;;15441.88
682241301;FRIDOLIN NORD;68224;Mulhouse;42;68;684;6899;4208;1337;5846;14331;22550;16704;0;4171;7651;11341;17294;20599;25473;34321;;14837.07
682241302;FRIDOLIN SUD;68224;Mulhouse;42;68;684;6899;4208;955;7405;16202;26847;19442;45;4721;9372;13064;20396;24471;30269;40292;895.4;17860.99
682241401;WOLF WAGNER NORD;68224;Mulhouse;42;68;684;6899;4208;966;10368;18779;28075;17707;1572;7779;12096;15653;22293;25836;31399;40088;25.5;15165.36
682241402;WOLF WAGNER CENTRE;68224;Mulhouse;42;68;684;6899;4208;756;7875;13839;22108;14233;1861;6468;8888;11487;16467;20079;24176;31801;17.1;11700.61
682241403;WOLF WAGNER SUD;68224;Mulhouse;42;68;684;6899;4208;1062;6076;14551;22418;16342;0;3508;8437;11450;17170;20459;25215;36591;;15933.14
682241501;BOURTZWILLER NORD EST;68224;Mulhouse;42;68;684;6899;4208;1072;12182;21342;33891;21709;4438;9863;14084;17959;25178;30916;37532;52948;11.9;21177.07
682241502;BOURTZWILLER SUD EST;68224;Mulhouse;42;68;684;6899;4208;96;12532;20769;30111;17579;;;;;;;;;;
682241601;DOLLER NORD;68224;Mulhouse;42;68;684;6899;4208;1058;13782;21025;30782;17000;5251;11860;15323;18156;24165;28074;33926;43499;8.3;19888.58
682241602;DOLLER SUD;68224;Mulhouse;42;68;684;6899;4208;1088;16201;23153;35395;19194;9725;14158;17553;19900;26939;31751;39257;49188;5.1;18420.69
682241701;BOURTZWILLER NORD OUEST;68224;Mulhouse;42;68;684;6899;4208;888;17544;25947;39014;21470;11402;15589;19248;22340;30465;36260;43586;57343;5.0;19345.88
682241702;BOURTZWILLER CENTRE OUEST;68224;Mulhouse;42;68;684;6899;4208;1323;11228;17875;26863;15635;2869;9119;13029;15578;20767;24357;29722;41166;14.3;15405.87
682241703;BOURTZWILLER SUD OUEST;68224;Mulhouse;42;68;684;6899;4208;1041;13175;22192;37247;24072;7296;11299;15064;18373;26528;33554;41804;54449;7.5;21570.61
682241801;BRUSTLEIN OUEST;68224;Mulhouse;42;68;684;6899;4208;788;13615;21527;33824;20209;5603;11717;15416;18149;25029;30760;37957;47186;8.4;30444.69
682241802;BRUSTLEIN EST;68224;Mulhouse;42;68;684;6899;4208;788;13148;19586;26756;13608;5602;11376;14173;16367;22096;25020;30009;36735;6.6;12862.15
682710101;SUD;68271;Riedisheim;42;68;684;6809;4208;1150;25915;43233;70979;45064;16013;22694;28905;35686;52102;63251;82870;113568;7.1;68817.68
682710102;EST;68271;Riedisheim;42;68;684;6809;4208;1106;19703;33875;56252;36549;13130;17380;21924;27813;41433;50622;63381;87349;6.7;44804.57
682710103;SUD OUEST;68271;Riedisheim;42;68;684;6809;4208;1393;19193;30676;48802;29609;11813;16850;20923;24850;37008;45026;55799;77293;6.5;37968.17
682710104;NORD OUEST;68271;Riedisheim;42;68;684;6809;4208;1112;18611;27848;43515;24905;12647;16887;20680;23720;33318;39246;48165;62241;4.9;29392.22
682710105;NORD;68271;Riedisheim;42;68;684;6809;4208;929;18144;28836;45788;27644;8816;16218;20190;24073;35018;41563;50490;64109;7.3;27829.67
682780101;SUD;68278;Rixheim;42;68;684;6809;4208;1246;25608;41974;67312;41704;15671;22558;28630;35527;50210;60201;76274;102267;6.5;53100.84
682780102;NORD EST;68278;Rixheim;42;68;684;6809;4208;1228;24808;38507;55449;30642;16657;22566;28191;33193;44087;51364;59935;76363;4.6;31139.04
682780103;CENTRE;68278;Rixheim;42;68;684;6809;4208;1191;20231;35751;57519;37288;12918;18047;22844;28170;43201;52893;63789;82522;6.4;38978.99
682780104;OUEST;68278;Rixheim;42;68;684;6809;4208;1072;22818;33972;49093;26275;15107;20979;24907;28810;39295;46039;52227;65100;4.3;21275.63
682780105;NORD;68278;Rixheim;42;68;684;6809;4208;237;24203;37874;57463;33260;;;;;;;;;;
682780106;NORD OUEST;68278;Rixheim;42;68;684;6809;4208;775;18170;26855;39802;21632;11354;16193;20038;22897;31712;36802;43477;56274;5.0;21671.82
682970101;SUD OUEST;68297;Saint-Louis;42;68;684;6811;4209;1612;15735;28518;48631;32896;6616;13095;18114;22711;36014;44268;55794;77750;11.8;39234.17
682970102;CENTRE NORD;68297;Saint-Louis;42;68;684;6811;4209;648;30456;54500;79022;48566;16763;26268;35117;45286;62163;72527;85234;105371;6.3;39984.02
682970103;NORD;68297;Saint-Louis;42;68;684;6811;4209;858;26716;44825;65760;39044;15857;23487;30857;37014;51803;61371;73689;97323;6.1;50373.97
682970104;CENTRE SUD EST 1;68297;Saint-Louis;42;68;684;6811;4209;1870;17855;32110;53186;35331;7174;14769;19946;25226;38584;47996;57915;80074;11.2;39152.82
682970105;CENTRE SUD EST 2;68297;Saint-Louis;42;68;684;6811;4209;1094;11843;23023;41262;29419;2966;9834;14391;18470;29134;36937;45706;65039;21.9;29712.90
682970106;CENTRE SUD OUEST;68297;Saint-Louis;42;68;684;6811;4209;922;20167;32701;53438;33271;11514;17757;22249;27567;40208;48431;58603;79819;6.9;37330.06
682970107;SUD EST;68297;Saint-Louis;42;68;684;6811;4209;1182;14342;25361;44796;30454;5627;12068;16591;20610;32025;40340;50472;68024;12.1;35936.17
682970108;CENTRE EST;68297;Saint-Louis;42;68;684;6811;4209;723;13346;24059;42538;29192;6753;11263;15806;19306;30013;37729;48514;65052;9.6;26941.50
683750101;SUD;68375;Wittelsheim;42;68;686;6803;4208;914;23056;33466;47986;24930;16521;21404;24735;28836;38933;44601;52535;63819;3.9;20333.38
683750102;NORD EST;68375;Wittelsheim;42;68;686;6803;4208;1099;22415;33440;47804;25389;15160;19798;24527;28478;39860;45268;52306;64854;4.3;20279.86
683750103;CENTRE OUEST;68375;Wittelsheim;42;68;686;6803;4208;328;12814;19693;32677;19863;;;;;;;;;;
683750104;CENTRE;68375;Wittelsheim;42;68;686;6803;4208;899;19900;30029;43788;23888;13053;17851;21542;25173;35294;40573;48541;62584;4.8;22245.16
683750105;NORD OUEST;68375;Wittelsheim;42;68;686;6803;4208;905;22768;32321;47557;24789;16096;20751;24225;27465;37246;43766;50984;62522;3.9;21879.26
683760101;SUD OUEST;68376;Wittenheim;42;68;684;6827;4208;1025;19787;29092;45421;25634;13056;17916;21873;25429;34934;40536;49966;61518;4.7;23762.64
683760102;CENTRE 2;68376;Wittenheim;42;68;684;6827;4208;1034;17560;27001;41094;23534;10963;15788;18835;22833;32661;38194;46115;61039;5.6;47689.66
683760103;SUD EST;68376;Wittenheim;42;68;684;6827;4208;1042;18701;30164;46084;27383;12774;16604;20580;25229;36082;41839;50803;66275;5.2;33221.83
683760104;CENTRE 1;68376;Wittenheim;42;68;684;6827;4208;647;16051;24894;37181;21130;9469;14307;17635;21240;28910;34097;40757;49179;5.2;19648.45
683760105;NORD OUEST;68376;Wittenheim;42;68;684;6827;4208;932;23401;33440;47764;24363;16482;21283;25161;29488;38898;43741;51817;64434;3.9;22326.43
683760106;NORD EST;68376;Wittenheim;42;68;684;6827;4208;1128;20964;31480;45204;24240;14568;18632;22965;27012;37070;42437;49726;60290;4.1;21144.87
690270101;ZONE-D-ACTIVITE;69027;Brignais;82;69;691;6926;8214;;;;;;;;;;;;;;;
690270102;NORD-EST;69027;Brignais;82;69;691;6926;8214;1736;23166;37798;56510;33345;15502;20991;25805;32491;44136;51769;62193;77722;5.0;29344.21
690270103;PEROUSES;69027;Brignais;82;69;691;6926;8214;558;12616;19105;30565;17949;6108;11367;14295;16776;22394;26974;35037;46567;7.6;20244.18
690270104;CENTRE-PLAINE-D-ELITE;69027;Brignais;82;69;691;6926;8214;1288;21380;33298;48986;27606;14962;19295;23515;28540;38543;45275;53198;65724;4.4;34748.78
690270105;OUEST;69027;Brignais;82;69;691;6926;8214;868;35475;51564;76050;40575;22607;32527;38486;44247;59719;71456;86010;114445;5.1;43137.36
690290101;LES-GENETS-HOPITAUX;69029;Bron;82;69;691;6935;8214;521;16331;26902;43784;27453;;;;;;;;;;
690290102;GENDARMERIE-GARENNE;69029;Bron;82;69;691;6935;8214;1349;22031;33085;45687;23656;16525;20931;23900;28184;37522;43117;48880;61940;3.7;22627.26
690290103;DUBOEUF-CAMILLE ROUSSET;69029;Bron;82;69;691;6935;8214;800;22791;36233;57487;34696;15620;20358;25181;30481;43160;52707;65477;91435;5.9;39163.60
690290104;FERDINAND-BUISSON EGLISE;69029;Bron;82;69;691;6935;8214;947;27073;39984;59143;32070;19313;24700;29755;34642;46243;53891;63462;83232;4.3;35191.16
690290201;GERARD-PHILIPPE FERDINAND-BUISSON;69029;Bron;82;69;691;6935;8214;898;19576;28157;39717;20141;13417;17935;21241;24249;31957;36455;44059;53841;4.0;29548.03
690290202;LES-SAPINS-PESSIVAS;69029;Bron;82;69;691;6935;8214;829;12706;18570;28701;15995;5665;10921;14212;16631;21676;25862;32452;41693;7.4;14612.02
